Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2225,37,Male,Pants,Clothing,51,Connecticut,XL,Teal,Fall,4.0,No,Express,Yes,Yes,35,PayPal,Monthly
3593,59,Female,Sunglasses,Accessories,90,Kentucky,L,Red,Spring,5.0,No,Free Shipping,Yes,Yes,23,Credit Card,Annually
906,68,Male,Hoodie,Clothing,20,Florida,L,Red,Fall,4.0,No,Express,Yes,Yes,27,Apple Pay,Annually
2839,51,Female,Shoes,Footwear,99,New York,XL,Green,Winter,5.0,Yes,Store Pickup,Yes,Yes,46,Credit Card,Bi-Weekly
3112,67,Male,Shirt,Clothing,29,Texas,S,Cyan,Fall,2.0,No,2-Day Shipping,Yes,Yes,19,Credit Card,Bi-Weekly
645,40,Female,Hat,Accessories,85,Nebraska,M,Violet,Spring,4.0,No,Express,No,No,8,Credit Card,Monthly
2534,37,Male,Backpack,Accessories,74,Texas,M,Silver,Summer,5.0,No,Standard,No,No,28,PayPal,Monthly
1191,60,Male,Sandals,Footwear,73,Hawaii,S,Gray,Fall,4.0,No,Free Shipping,Yes,Yes,1,Credit Card,Bi-Weekly
2891,22,Male,Socks,Clothing,29,New York,L,Blue,Spring,5.0,No,Express,Yes,Yes,47,Credit Card,Bi-Weekly
175,18,Male,Socks,Clothing,95,New Mexico,XL,Red,Spring,4.0,Yes,Express,Yes,Yes,11,Credit Card,Monthly
971,47,Male,Dress,Clothing,95,New Hampshire,M,Brown,Summer,3.0,Yes,Express,Yes,Yes,34,Apple Pay,Monthly
1583,37,Male,Dress,Clothing,87,New York,XL,White,Spring,5.0,No,Free Shipping,Yes,Yes,42,Debit Card,Annually
618,19,Female,Dress,Clothing,31,New Mexico,L,Blue,Summer,5.0,No,Express,Yes,Yes,17,Credit Card,Monthly
2256,53,Female,Handbag,Accessories,92,Illinois,XL,Lavender,Winter,5.0,No,2-Day Shipping,No,No,40,PayPal,Monthly
509,60,Male,Pants,Clothing,96,Nevada,M,Green,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,9,PayPal,Weekly
3146,45,Female,Jeans,Clothing,90,South Carolina,S,Orange,Fall,5.0,No,Standard,Yes,Yes,34,PayPal,Monthly
2767,45,Male,Boots,Footwear,52,California,L,Maroon,Fall,5.0,No,Free Shipping,Yes,Yes,33,Credit Card,Monthly
3733,47,Female,Pants,Clothing,25,New Mexico,L,Silver,Winter,4.0,No,Express,Yes,Yes,26,Debit Card,Monthly
8,41,Female,Shirt,Clothing,34,Colorado,S,Silver,Fall,2.0,No,Free Shipping,Yes,Yes,8,Credit Card,Monthly
93,33,Female,Boots,Footwear,21,Nevada,L,Gold,Winter,5.0,Yes,Express,Yes,Yes,9,Credit Card,Monthly
1473,64,Male,Backpack,Accessories,100,Utah,XL,Blue,Fall,5.0,No,Express,Yes,Yes,9,Credit Card,Monthly
3498,44,Female,Shirt,Clothing,26,North Carolina,M,Turquoise,Summer,5.0,No,Express,Yes,Yes,29,Credit Card,Annually
1108,56,Male,Socks,Clothing,93,Ohio,XL,Maroon,Spring,3.0,No,Express,Yes,Yes,34,Credit Card,Weekly
492,29,Male,Hoodie,Clothing,31,West Virginia,XL,Silver,Summer,2.0,No,Express,Yes,Yes,6,Gift Card,Bi-Weekly
675,48,Male,Jacket,Outerwear,52,Alaska,L,Cyan,Spring,5.0,No,Free Shipping,Yes,Yes,27,PayPal,Monthly
197,70,Male,Jewelry,Accessories,99,West Virginia,S,Turquoise,Fall,5.0,No,Free Shipping,Yes,Yes,33,PayPal,Monthly
439,45,Male,Socks,Clothing,78,West Virginia,XL,Charcoal,Summer,4.0,Yes,Free Shipping,Yes,Yes,25,Debit Card,Bi-Weekly
32,28,Female,Coat,Outerwear,56,North Dakota,L,Peach,Winter,5.0,No,Next Day Air,Yes,Yes,24,Credit Card,Weekly
3707,46,Male,Jewelry,Accessories,37,Connecticut,L,Gold,Summer,5.0,No,2-Day Shipping,Yes,Yes,32,Gift Card,Monthly
245,33,Male,Sunglasses,Accessories,38,Washington,S,White,Winter,5.0,Yes,Free Shipping,No,No,8,Credit Card,Weekly
1405,31,Male,Pants,Clothing,72,Washington,S,Green,Spring,5.0,Yes,Express,No,No,35,Gift Card,Monthly
1404,21,Male,Dress,Clothing,99,Alabama,XL,Teal,Fall,5.0,Yes,Free Shipping,No,No,31,Credit Card,Monthly
3630,59,Female,Handbag,Accessories,35,Hawaii,M,Gray,Fall,4.0,No,Express,Yes,Yes,13,Debit Card,Monthly
1874,59,Male,Dress,Clothing,23,Arizona,S,Green,Summer,5.0,No,2-Day Shipping,Yes,Yes,2,Credit Card,Annually
66,35,Male,Blouse,Clothing,37,Texas,M,Olive,Spring,4.0,No,Free Shipping,No,No,32,Debit Card,Monthly
2762,70,Female,Backpack,Accessories,64,Arizona,M,Olive,Fall,3.0,No,Express,Yes,Yes,1,Debit Card,Monthly
2819,53,Female,Hoodie,Clothing,95,New York,S,Yellow,Fall,3.0,No,Free Shipping,Yes,Yes,35,Credit Card,Monthly
2271,25,Male,Socks,Clothing,29,Rhode Island,XL,Peach,Summer,5.0,No,2-Day Shipping,Yes,Yes,14,PayPal,Monthly
951,58,Male,Shirt,Clothing,70,Hawaii,M,Violet,Winter,4.0,No,Express,No,No,45,Credit Card,Monthly
1596,53,Male,Dress,Clothing,61,South Carolina,M,Olive,Fall,4.0,No,Express,Yes,Yes,14,Credit Card,Monthly
2744,25,Male,Pants,Clothing,36,Indiana,M,Olive,Winter,5.0,No,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
366,57,Female,Shorts,Clothing,97,Massachusetts,L,Brown,Summer,2.0,No,Free Shipping,No,No,14,Credit Card,Weekly
3764,37,Female,Sunglasses,Accessories,72,Arizona,M,Beige,Spring,5.0,No,Standard,No,No,48,Debit Card,Weekly
3512,62,Female,Gloves,Accessories,95,New Hampshire,L,Lavender,Fall,5.0,No,Free Shipping,Yes,Yes,9,PayPal,Monthly
636,63,Female,Skirt,Clothing,40,Connecticut,XL,Charcoal,Spring,4.0,No,Express,Yes,Yes,21,Credit Card,Monthly
2879,21,Female,T-shirt,Clothing,34,Michigan,M,Peach,Fall,3.0,No,2-Day Shipping,Yes,Yes,30,PayPal,Monthly
2988,63,Male,Sweater,Clothing,84,Arkansas,M,Olive,Spring,1.0,Yes,Free Shipping,Yes,Yes,41,Debit Card,Monthly
1097,47,Male,Hat,Accessories,99,Washington,M,Turquoise,Winter,5.0,Yes,Standard,Yes,Yes,15,Credit Card,Monthly
644,70,Female,Blouse,Clothing,54,Maryland,L,Pink,Fall,5.0,No,Standard,Yes,Yes,25,Debit Card,Annually
1804,69,Male,Shorts,Clothing,100,Alabama,M,White,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
1477,40,Female,Blouse,Clothing,63,Alaska,XL,Peach,Spring,5.0,No,Free Shipping,Yes,Yes,27,Apple Pay,Monthly
286,41,Male,Dress,Clothing,73,Georgia,XL,Turquoise,Summer,4.0,No,Express,Yes,Yes,23,Debit Card,Annually
2790,26,Male,Shoes,Footwear,55,California,L,Teal,Summer,4.0,Yes,Express,No,No,7,PayPal,Weekly
2543,40,Male,Jewelry,Accessories,47,Ohio,S,Peach,Fall,3.0,No,Express,Yes,Yes,10,Apple Pay,Weekly
1319,56,Male,Shirt,Clothing,56,Virginia,M,Green,Summer,5.0,No,Express,No,No,14,Credit Card,Monthly
2015,61,Female,Backpack,Accessories,88,Utah,S,Violet,Fall,5.0,No,Free Shipping,Yes,Yes,9,Debit Card,Monthly
2206,41,Female,Sunglasses,Accessories,36,Maryland,L,Orange,Summer,5.0,Yes,Standard,Yes,Yes,36,PayPal,Bi-Weekly
69,56,Female,Jacket,Outerwear,82,South Carolina,XL,Blue,Summer,4.0,No,Free Shipping,Yes,Yes,30,Credit Card,Monthly
2280,48,Male,Shoes,Footwear,34,Nevada,S,Pink,Summer,5.0,Yes,Free Shipping,No,No,19,Debit Card,Annually
3533,58,Male,Sandals,Footwear,84,Kansas,XL,White,Spring,5.0,Yes,Free Shipping,No,No,13,PayPal,Monthly
3109,41,Female,Shorts,Clothing,65,Pennsylvania,M,Magenta,Fall,5.0,No,2-Day Shipping,Yes,Yes,41,Debit Card,Monthly
3853,62,Female,Dress,Clothing,72,Mississippi,S,Cyan,Winter,5.0,No,Standard,Yes,Yes,44,Debit Card,Monthly
3126,21,Male,Backpack,Accessories,24,Wisconsin,M,Gray,Summer,3.0,Yes,Free Shipping,Yes,Yes,32,Credit Card,Annually
9,28,Male,Hat,Accessories,78,Nevada,M,Olive,Summer,4.0,No,Express,Yes,Yes,31,Credit Card,Monthly
3812,32,Female,Shoes,Footwear,22,Pennsylvania,L,Gray,Spring,2.0,Yes,2-Day Shipping,Yes,Yes,27,Credit Card,Weekly
441,55,Male,Shorts,Clothing,80,Arkansas,M,Pink,Winter,5.0,No,Standard,Yes,Yes,14,PayPal,Monthly
2081,56,Male,Boots,Footwear,70,Delaware,S,Charcoal,Fall,4.0,No,Express,Yes,Yes,2,PayPal,Bi-Weekly
1,55,Male,Sneakers,Footwear,39,Nevada,M,Turquoise,Summer,5.0,Yes,Express,Yes,Yes,43,Debit Card,Bi-Weekly
766,65,Male,Jewelry,Accessories,50,Rhode Island,XL,Blue,Winter,3.0,No,Standard,Yes,Yes,17,Credit Card,Monthly
3576,62,Male,Belt,Accessories,53,Georgia,S,Green,Winter,5.0,No,Next Day Air,Yes,Yes,50,Credit Card,Bi-Weekly
3168,39,Male,Blouse,Clothing,96,Arizona,S,Cyan,Summer,5.0,Yes,Express,Yes,Yes,45,PayPal,Annually
3781,66,Male,Shoes,Footwear,75,Nevada,XL,Yellow,Winter,5.0,No,Express,No,No,21,PayPal,Weekly
669,39,Female,T-shirt,Clothing,79,Nevada,S,Pink,Fall,4.0,No,Free Shipping,Yes,Yes,11,PayPal,Monthly
1271,42,Male,Shirt,Clothing,70,Kentucky,S,Silver,Fall,3.0,No,2-Day Shipping,Yes,Yes,30,Credit Card,Annually
3362,41,Male,Blouse,Clothing,83,Minnesota,XL,Red,Winter,3.0,No,Free Shipping,Yes,Yes,47,Debit Card,Monthly
2997,31,Female,Socks,Clothing,99,Connecticut,L,Brown,Winter,3.0,No,2-Day Shipping,Yes,Yes,48,Debit Card,Bi-Weekly
3289,35,Male,Boots,Footwear,30,Nebraska,XL,Peach,Fall,5.0,No,Free Shipping,Yes,Yes,1,Debit Card,Monthly
575,19,Female,Jacket,Outerwear,56,Idaho,M,Peach,Winter,5.0,No,Express,Yes,Yes,25,Credit Card,Monthly
2470,44,Female,Boots,Footwear,36,Washington,XL,Maroon,Spring,5.0,No,Express,No,No,3,Credit Card,Bi-Weekly
691,32,Female,Hoodie,Clothing,49,Tennessee,S,Magenta,Winter,4.0,No,Free Shipping,Yes,Yes,24,Credit Card,Weekly
147,67,Female,Jewelry,Accessories,93,Oregon,XL,Indigo,Spring,3.0,No,Free Shipping,Yes,Yes,7,Debit Card,Monthly
1645,27,Male,Shirt,Clothing,33,Mississippi,L,Black,Spring,1.0,No,Express,Yes,Yes,15,Debit Card,Monthly
713,56,Male,Shirt,Clothing,78,Texas,L,Yellow,Spring,5.0,No,Free Shipping,No,No,39,Gift Card,Annually
2550,41,Female,Backpack,Accessories,80,Idaho,XL,Purple,Summer,2.0,Yes,Free Shipping,Yes,Yes,9,PayPal,Monthly
1402,69,Female,Jeans,Clothing,20,Maryland,S,Olive,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,25,Debit Card,Monthly
3212,61,Male,Socks,Clothing,95,South Dakota,S,Black,Spring,4.0,No,Standard,Yes,Yes,11,Credit Card,Monthly
654,30,Male,Hoodie,Clothing,33,Arkansas,S,Green,Spring,5.0,No,Standard,Yes,Yes,7,Debit Card,Annually
3006,19,Male,Blouse,Clothing,44,Indiana,M,Peach,Winter,4.0,Yes,Free Shipping,Yes,Yes,40,Debit Card,Monthly
1821,45,Male,Blouse,Clothing,39,Kentucky,XL,Black,Winter,5.0,Yes,Standard,No,No,23,PayPal,Weekly
1671,39,Female,Pants,Clothing,35,Georgia,M,Violet,Fall,4.0,Yes,Express,Yes,Yes,13,Credit Card,Monthly
3046,59,Male,Jewelry,Accessories,92,Rhode Island,L,Cyan,Spring,1.0,No,Free Shipping,Yes,Yes,7,Debit Card,Monthly
2410,69,Female,Gloves,Accessories,45,North Carolina,XL,Magenta,Fall,2.0,No,Next Day Air,Yes,Yes,10,Gift Card,Annually
220,68,Male,Hoodie,Clothing,41,Alabama,M,Brown,Winter,4.0,Yes,Free Shipping,Yes,Yes,13,Credit Card,Weekly
2149,36,Female,Shoes,Footwear,78,Kansas,L,White,Summer,4.0,No,Standard,Yes,Yes,24,PayPal,Annually
1149,35,Male,Boots,Footwear,59,Ohio,L,Pink,Fall,2.0,No,Express,Yes,Yes,10,PayPal,Monthly
1062,20,Male,Hat,Accessories,89,Arkansas,L,Beige,Winter,5.0,Yes,2-Day Shipping,No,No,21,Debit Card,Monthly
979,46,Male,Hat,Accessories,32,Louisiana,XL,Blue,Winter,5.0,No,Free Shipping,Yes,Yes,21,Credit Card,Monthly
616,63,Female,T-shirt,Clothing,90,Virginia,S,Teal,Summer,3.0,No,Free Shipping,No,No,42,Debit Card,Weekly
1801,45,Male,Sunglasses,Accessories,84,Kentucky,XL,Olive,Summer,4.0,No,Express,No,No,10,PayPal,Monthly
2634,19,Male,Belt,Accessories,60,North Dakota,L,Gold,Summer,4.0,No,2-Day Shipping,No,No,45,Credit Card,Monthly
2859,41,Male,Pants,Clothing,32,Michigan,S,Lavender,Winter,5.0,No,Express,No,No,35,Credit Card,Monthly
1844,52,Male,Jeans,Clothing,96,Pennsylvania,XL,Brown,Winter,3.0,No,Standard,Yes,Yes,10,Debit Card,Monthly
1062,62,Male,T-shirt,Clothing,28,South Dakota,M,Gold,Summer,5.0,No,Free Shipping,Yes,Yes,14,Credit Card,Weekly
1308,44,Male,Jewelry,Accessories,21,Michigan,S,Olive,Spring,1.0,No,Standard,No,No,6,Debit Card,Monthly
768,30,Male,Blouse,Clothing,46,Vermont,L,Orange,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,11,Debit Card,Monthly
2677,27,Male,Skirt,Clothing,25,Kansas,S,Lavender,Fall,5.0,No,Express,Yes,Yes,9,Credit Card,Monthly
653,46,Female,Socks,Clothing,54,Massachusetts,S,White,Fall,5.0,No,2-Day Shipping,Yes,Yes,26,Credit Card,Bi-Weekly
3722,66,Male,Handbag,Accessories,22,Texas,M,Orange,Summer,5.0,Yes,Standard,Yes,Yes,29,Debit Card,Bi-Weekly
1731,70,Male,Socks,Clothing,84,Nebraska,S,Purple,Fall,5.0,No,Free Shipping,Yes,Yes,20,Credit Card,Bi-Weekly
3717,52,Male,Boots,Footwear,89,Missouri,S,Orange,Spring,4.0,No,Express,Yes,Yes,16,PayPal,Bi-Weekly
1813,27,Male,Skirt,Clothing,78,Utah,M,Maroon,Summer,4.0,No,Standard,Yes,Yes,45,Credit Card,Monthly
832,58,Female,Pants,Clothing,27,Georgia,XL,Turquoise,Summer,4.0,Yes,Free Shipping,Yes,Yes,16,Debit Card,Bi-Weekly
1557,52,Male,Pants,Clothing,95,Vermont,L,Silver,Winter,3.0,No,Express,Yes,Yes,36,Debit Card,Monthly
2975,41,Female,Jacket,Outerwear,35,Rhode Island,L,Purple,Winter,4.0,No,Express,Yes,Yes,4,Debit Card,Monthly
1675,64,Male,T-shirt,Clothing,70,Ohio,M,Olive,Fall,5.0,No,2-Day Shipping,Yes,Yes,12,PayPal,Bi-Weekly
2664,70,Male,Belt,Accessories,42,Louisiana,L,Violet,Fall,5.0,Yes,Express,Yes,Yes,13,Debit Card,Bi-Weekly
3383,24,Female,Belt,Accessories,34,Maryland,S,Maroon,Summer,4.0,No,Free Shipping,Yes,Yes,44,Debit Card,Weekly
945,59,Male,Backpack,Accessories,72,North Dakota,XL,Magenta,Summer,4.0,No,Next Day Air,Yes,Yes,44,Credit Card,Monthly
642,42,Female,Hoodie,Clothing,54,Oklahoma,S,Black,Fall,1.0,Yes,Express,Yes,Yes,10,Credit Card,Monthly
4,40,Male,Jewelry,Accessories,22,Massachusetts,M,Turquoise,Winter,4.0,Yes,Free Shipping,Yes,Yes,45,Debit Card,Monthly
3280,60,Male,Boots,Footwear,48,Colorado,XL,Teal,Spring,3.0,No,2-Day Shipping,Yes,Yes,12,Credit Card,Monthly
1694,66,Female,Handbag,Accessories,76,New York,M,Lavender,Summer,5.0,No,Free Shipping,Yes,Yes,37,Debit Card,Monthly
1386,70,Male,Socks,Clothing,99,Arizona,M,Violet,Spring,5.0,No,2-Day Shipping,No,No,1,Credit Card,Monthly
1048,47,Female,Pants,Clothing,95,California,M,Indigo,Spring,4.0,No,2-Day Shipping,Yes,Yes,48,Debit Card,Monthly
3800,21,Female,Jacket,Outerwear,36,Montana,S,Pink,Winter,1.0,No,Express,Yes,Yes,28,Credit Card,Monthly
1967,20,Male,Socks,Clothing,66,New York,M,Brown,Summer,5.0,No,Free Shipping,Yes,Yes,37,Credit Card,Annually
3013,67,Male,Pants,Clothing,23,New Mexico,XL,Magenta,Fall,4.0,No,Free Shipping,No,No,37,Credit Card,Annually
1634,62,Female,Blouse,Clothing,36,Ohio,M,Charcoal,Summer,5.0,No,Free Shipping,No,No,33,Gift Card,Monthly
341,50,Female,Shoes,Footwear,83,Colorado,XL,Lavender,Summer,4.0,Yes,Express,Yes,Yes,25,Credit Card,Weekly
2097,62,Female,Dress,Clothing,46,New Mexico,M,Blue,Winter,4.0,No,Free Shipping,Yes,Yes,7,PayPal,Monthly
3163,38,Male,Sunglasses,Accessories,93,North Dakota,M,Purple,Spring,4.0,No,Express,Yes,Yes,28,PayPal,Annually
529,67,Female,Shorts,Clothing,59,Minnesota,M,Purple,Spring,5.0,Yes,Free Shipping,Yes,Yes,9,Debit Card,Weekly
1975,44,Female,Sandals,Footwear,93,Nebraska,S,Green,Winter,5.0,No,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
2286,43,Male,Scarf,Accessories,48,Hawaii,L,Green,Winter,4.0,Yes,Standard,Yes,Yes,45,Credit Card,Annually
3889,51,Female,Sneakers,Footwear,96,Connecticut,M,Lavender,Fall,4.0,No,Free Shipping,Yes,Yes,9,Apple Pay,Monthly
648,49,Male,Jewelry,Accessories,53,Vermont,M,Indigo,Fall,4.0,Yes,Free Shipping,Yes,Yes,6,PayPal,Annually
1809,18,Male,Jacket,Outerwear,88,Oregon,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,10,Debit Card,Monthly
1132,44,Female,Dress,Clothing,62,Virginia,L,Green,Summer,4.0,Yes,Free Shipping,Yes,Yes,37,PayPal,Monthly
1178,25,Female,Blouse,Clothing,69,Ohio,XL,Orange,Spring,5.0,Yes,Express,Yes,Yes,40,Apple Pay,Bi-Weekly
3673,18,Female,T-shirt,Clothing,73,Hawaii,XL,Turquoise,Winter,5.0,No,Store Pickup,Yes,Yes,43,Credit Card,Bi-Weekly
1871,41,Male,Coat,Outerwear,37,Hawaii,S,Cyan,Fall,4.0,No,Standard,Yes,Yes,15,PayPal,Weekly
3858,51,Male,Jacket,Outerwear,38,South Dakota,XL,Lavender,Winter,5.0,No,Express,Yes,Yes,42,Debit Card,Monthly
2563,52,Male,Shirt,Clothing,74,South Dakota,XL,Indigo,Summer,5.0,No,Free Shipping,No,No,21,Debit Card,Monthly
565,32,Male,Jeans,Clothing,52,New Jersey,XL,White,Winter,4.0,No,Free Shipping,Yes,Yes,18,Credit Card,Annually
1835,61,Female,Jewelry,Accessories,75,New York,S,Teal,Spring,,No,2-Day Shipping,Yes,Yes,2,Gift Card,Bi-Weekly
2285,51,Female,Jacket,Outerwear,69,Florida,L,Orange,Spring,5.0,No,Free Shipping,Yes,Yes,28,Credit Card,Monthly
930,39,Female,Hoodie,Clothing,64,Delaware,S,Violet,Spring,4.0,No,Standard,Yes,Yes,14,Credit Card,Annually
737,59,Male,Pants,Clothing,50,Minnesota,S,White,Summer,3.0,No,Free Shipping,Yes,Yes,37,Credit Card,Monthly
1210,21,Female,Belt,Accessories,41,Connecticut,XL,Indigo,Fall,4.0,Yes,Express,Yes,Yes,46,Debit Card,Monthly
3718,28,Female,Sunglasses,Accessories,45,Florida,S,Orange,Winter,4.0,No,Free Shipping,No,No,32,Debit Card,Annually
3419,65,Female,Sneakers,Footwear,46,Nevada,M,Orange,Fall,5.0,No,Free Shipping,Yes,Yes,40,Credit Card,Monthly
1843,41,Female,Shoes,Footwear,99,Maine,L,Charcoal,Fall,5.0,No,Free Shipping,Yes,Yes,5,PayPal,Bi-Weekly
460,38,Female,Blouse,Clothing,63,Wisconsin,XL,Violet,Winter,4.0,No,2-Day Shipping,Yes,Yes,5,Debit Card,Bi-Weekly
3837,52,Male,Hoodie,Clothing,23,West Virginia,S,Magenta,Spring,2.0,Yes,Express,Yes,Yes,41,Credit Card,Annually
3054,52,Male,Handbag,Accessories,28,Connecticut,L,Red,Summer,4.0,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
985,59,Male,Sweater,Clothing,70,Oklahoma,S,Teal,Fall,5.0,Yes,Express,Yes,Yes,44,Credit Card,Monthly
2768,33,Male,Shoes,Footwear,26,Arizona,L,Cyan,Winter,2.0,Yes,Express,Yes,Yes,48,Debit Card,Monthly
1675,67,Female,Sunglasses,Accessories,81,Pennsylvania,L,Purple,Spring,4.0,No,2-Day Shipping,Yes,Yes,13,PayPal,Bi-Weekly
491,24,Male,Coat,Outerwear,34,Michigan,S,Peach,Fall,5.0,No,2-Day Shipping,Yes,Yes,15,Apple Pay,Weekly
97,23,Male,Scarf,Accessories,55,Maine,L,Brown,Winter,2.0,No,2-Day Shipping,No,No,42,Apple Pay,Monthly
1868,44,Female,Dress,Clothing,59,Alabama,S,Gray,Winter,4.0,Yes,Standard,Yes,Yes,26,Apple Pay,Monthly
1605,70,Male,Shirt,Clothing,40,Kansas,L,Yellow,Spring,5.0,No,2-Day Shipping,Yes,Yes,32,PayPal,Monthly
1648,68,Female,Coat,Outerwear,82,Delaware,L,Maroon,Spring,4.0,No,Free Shipping,No,No,14,Credit Card,Bi-Weekly
2192,70,Female,Scarf,Accessories,92,Arizona,XL,Turquoise,Spring,4.0,No,Store Pickup,Yes,Yes,28,Debit Card,Bi-Weekly
1992,66,Male,Scarf,Accessories,66,Wisconsin,L,Brown,Winter,4.0,No,Express,Yes,Yes,42,Credit Card,Weekly
2894,39,Male,Jacket,Outerwear,75,Massachusetts,M,Orange,Summer,4.0,No,Free Shipping,Yes,Yes,29,Debit Card,Monthly
1470,49,Male,Sandals,Footwear,21,Hawaii,L,Magenta,Summer,4.0,Yes,Free Shipping,Yes,Yes,5,Apple Pay,Weekly
1771,58,Male,Coat,Outerwear,62,Wyoming,S,Maroon,Winter,5.0,No,Standard,No,No,32,Credit Card,Weekly
95,39,Female,Boots,Footwear,59,Mississippi,XL,Peach,Summer,4.0,Yes,Free Shipping,Yes,Yes,39,Gift Card,Monthly
452,58,Male,Shoes,Footwear,85,Washington,XL,Red,Winter,4.0,No,Express,Yes,Yes,44,PayPal,Monthly
3292,47,Female,Shorts,Clothing,76,Texas,XL,Cyan,Summer,4.0,Yes,Standard,Yes,Yes,10,Credit Card,Bi-Weekly
1955,35,Male,Hoodie,Clothing,26,Arizona,L,Pink,Summer,5.0,Yes,Free Shipping,Yes,Yes,27,Gift Card,Weekly
2651,70,Male,Sandals,Footwear,29,South Carolina,XL,Beige,Spring,5.0,No,Free Shipping,Yes,Yes,36,Gift Card,Annually
1257,44,Female,Jeans,Clothing,98,Rhode Island,L,Cyan,Spring,5.0,No,2-Day Shipping,Yes,Yes,15,Debit Card,Weekly
1036,35,Male,Jacket,Outerwear,54,New Jersey,S,Charcoal,Summer,2.0,No,Express,Yes,Yes,50,Gift Card,Weekly
2514,43,Female,Skirt,Clothing,36,Idaho,S,Green,Summer,5.0,No,Standard,Yes,Yes,19,Gift Card,Monthly
2592,20,Male,Boots,Footwear,82,Montana,M,Olive,Spring,5.0,No,2-Day Shipping,Yes,Yes,8,Credit Card,Monthly
342,29,Female,Jacket,Outerwear,78,Michigan,L,Gold,Winter,5.0,No,Free Shipping,Yes,Yes,47,Credit Card,Monthly
3713,18,Male,Jeans,Clothing,100,Alaska,S,Gold,Summer,4.0,No,Free Shipping,Yes,Yes,27,Gift Card,Weekly
3083,22,Male,Socks,Clothing,63,Louisiana,S,Gray,Fall,4.0,No,Express,Yes,Yes,39,PayPal,Weekly
3651,46,Male,Scarf,Accessories,72,Connecticut,M,Maroon,Fall,4.0,No,2-Day Shipping,Yes,Yes,27,Credit Card,Bi-Weekly
2687,62,Male,Skirt,Clothing,90,Georgia,XL,Magenta,Winter,3.0,Yes,Free Shipping,Yes,Yes,44,Debit Card,Weekly
92,38,Male,Jacket,Outerwear,58,Texas,L,Brown,Spring,4.0,No,Free Shipping,Yes,Yes,19,PayPal,Monthly
3368,36,Male,Socks,Clothing,83,New York,L,Beige,Spring,4.0,No,Free Shipping,Yes,Yes,2,Debit Card,Monthly
784,39,Female,Belt,Accessories,98,Vermont,M,Turquoise,Spring,3.0,Yes,Free Shipping,Yes,Yes,17,Credit Card,Monthly
2638,28,Male,Jeans,Clothing,38,South Dakota,S,Peach,Winter,3.0,No,Free Shipping,Yes,Yes,23,PayPal,Bi-Weekly
2041,70,Female,Dress,Clothing,58,Arkansas,L,Beige,Spring,4.0,Yes,2-Day Shipping,No,No,50,Gift Card,Bi-Weekly
441,70,Female,Socks,Clothing,58,Idaho,XL,Purple,Summer,5.0,No,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
2724,50,Female,Hat,Accessories,96,New Hampshire,L,Green,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,8,Credit Card,Weekly
30,59,Female,Jacket,Outerwear,61,West Virginia,L,Gold,Winter,5.0,No,Standard,Yes,Yes,17,Gift Card,Annually
1152,47,Male,Shoes,Footwear,54,Maryland,L,Maroon,Summer,3.0,No,Free Shipping,Yes,Yes,14,Credit Card,Bi-Weekly
1751,53,Female,Scarf,Accessories,83,Utah,L,Peach,Winter,1.0,No,Express,Yes,Yes,31,PayPal,Weekly
3351,41,Male,Boots,Footwear,72,Oklahoma,S,Pink,Summer,5.0,Yes,Free Shipping,Yes,Yes,8,PayPal,Monthly
1194,22,Male,Hoodie,Clothing,98,Connecticut,S,Beige,Winter,5.0,Yes,Free Shipping,Yes,Yes,34,Debit Card,Weekly
428,58,Male,Hat,Accessories,94,New York,M,Charcoal,Winter,5.0,Yes,Express,Yes,Yes,46,Credit Card,Monthly
2543,67,Female,Skirt,Clothing,75,Oklahoma,S,Charcoal,Winter,3.0,Yes,Free Shipping,Yes,Yes,18,Gift Card,Monthly
1895,61,Female,Jewelry,Accessories,40,Nebraska,M,Turquoise,Fall,5.0,No,Free Shipping,Yes,Yes,40,PayPal,Monthly
601,36,Female,Belt,Accessories,97,Kentucky,L,Charcoal,Summer,4.0,No,2-Day Shipping,No,No,45,Debit Card,Bi-Weekly
3822,44,Male,Hoodie,Clothing,36,Connecticut,XL,Gray,Winter,5.0,No,Free Shipping,No,No,10,Credit Card,Annually
1795,41,Male,Pants,Clothing,24,Massachusetts,L,Lavender,Fall,4.0,No,Store Pickup,Yes,Yes,11,Credit Card,Monthly
601,45,Female,Sandals,Footwear,40,Florida,L,Gold,Summer,3.0,Yes,Free Shipping,Yes,Yes,17,Debit Card,Annually
3189,55,Male,Socks,Clothing,44,Massachusetts,M,Violet,Winter,5.0,No,Standard,Yes,Yes,13,Credit Card,Monthly
